"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/Sci_FI_Valley_Village/Materials/Master/M_fire.M_fire","0","6","4","1","11.428730","0","17"
"/Game/StarterBundle/ModularScifiProps/Materials/M_SolidColor_Base.M_SolidColor_Base","0","23","1","1","0.000000","0","139"
"/Game/StarterBundle/ModularScifiProps/Materials/M_Base_3C.M_Base_3C","0","26","3","1","27.549942","0","197"
"/Game/DamageSystems/BloodScreen/M_BloodScreen.M_BloodScreen","0","10","2","1","4.523755","0","48"
"/Game/StarterBundle/ModularSciFiMats/Materials/M_Base_Tile_Scr.M_Base_Tile_Scr","0","46","25","2","49.465988","0","235"
"/Game/StarterBundle/ModularSciFiMats/Materials/M_Base_4C_Scr.M_Base_4C_Scr","0","23","1","1","0.000000","0","132"
"/Game/StarterBundle/ModularScifiProps/Materials/M_Screen_Parent.M_Screen_Parent","0","23","1","1","22.289211","0","184"
"/Game/StarterBundle/ModularScifiProps/Materials/M_SolidLight_Parent.M_SolidLight_Parent","0","23","1","1","29.217426","0","100"
"/Game/StarterBundle/ModularScifiProps/Materials/M_UI_Parent.M_UI_Parent","0","5","1","1","3.485056","0","19"
"/Game/StarterBundle/ModularScifiProps/Materials/M_Glass_Base2.M_Glass_Base2","0","35","2","1","150.994705","0","200"
"/Game/MilitaryWeapSilver/FX/Materials/M_Woodchips_8x1_01.M_Woodchips_8x1_01","0","54","3","1","54.594116","0","500"
"/Game/StarterBundle/ModularSciFiMats/Materials/M_Base_3C.M_Base_3C","0","23","2","1","0.000000","0","107"
"/Game/MilitaryWeapSilver/FX/Materials/M_SparksImpact_2x2_01.M_SparksImpact_2x2_01","0","9","1","1","5.811490","0","39"
"/Game/MilitaryWeapSilver/FX/Materials/M_Smoke_8x8_B_01.M_Smoke_8x8_B_01","0","54","1","1","59.537010","0","506"
"/Game/DamageSystems/HitIndicator/Materials/M_HitCircle.M_HitCircle","0","10","1","1","3.911852","0","55"
"/Game/StarterBundle/ModularScifiHallways/Materials/M_SolidColor_Base.M_SolidColor_Base","0","23","1","1","20.744726","0","146"
"/Game/StarterBundle/ModularScifiHallways/Materials/M_Base_3C.M_Base_3C","0","23","6","1","26.018427","0","227"
"/Game/StarterBundle/UE4_Assets/Effects/Materials/Snow/M_SnowFlake_VelocityLerp_AA.M_SnowFlake_VelocityLerp_AA","0","54","1","1","59.030613","0","450"
"/Game/StarterBundle/UE4_Assets/Effects/Materials/Snow/M_SnowFlake_VelocityLerp.M_SnowFlake_VelocityLerp","0","54","1","1","0.000000","0","435"
"/Game/MilitaryWeapSilver/FX/Materials/M_SmokeSimple_01.M_SmokeSimple_01","0","72","1","1","84.465218","0","656"
"/Game/StarterBundle/ModularScifiHallways/Materials/M_Base_2C.M_Base_2C","0","23","1","1","0.000000","0","128"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Scratches/scratch_03.scratch_03","0","21","1","1","24.770681","0","136"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Scratches/scratch_02.scratch_02","0","21","2","1","31.336435","0","118"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Scratches/scratch_01.scratch_01","0","21","6","1","39.611691","0","119"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Mid_muck/mid_muck03.mid_muck03","0","21","1","1","22.740236","0","136"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Mid_muck/mid_muck02.mid_muck02","0","21","1","1","27.244713","0","150"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Mid_muck/mid_muck01.mid_muck01","0","21","1","1","21.067339","0","102"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Mid_muck/dripping_a04.dripping_a04","0","21","1","1","0.000000","0","169"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Mid_muck/dripping_a03.dripping_a03","0","21","1","1","0.000000","0","150"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Mid_muck/dripping_a02.dripping_a02","0","21","1","1","0.000000","0","122"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Mid_muck/dripping_a01.dripping_a01","0","21","2","1","23.324205","0","128"
"/Game/StarterBundle/UE4_Assets/Effects/Materials/Snow/M_Snow_Blowing_unLit.M_Snow_Blowing_unLit","0","9","1","1","6.944102","0","27"
"/Game/StarterBundle/UE4_Assets/Effects/Materials/Snow/M_Snow_Blowing_Lit.M_Snow_Blowing_Lit","0","54","1","1","53.960506","0","314"
"/Game/ModularBuildingSet/materials/Bricks_Tiles/bricks_red.bricks_red","0","23","1","1","0.000000","0","133"
"/Game/MilitaryWeapSilver/FX/Materials/M_SmokeRibbon_01.M_SmokeRibbon_01","0","36","2","1","55.868420","0","162"
"/Game/StarterBundle/UE4_Assets/Environment_B/Materials/M_Cave_Landscape_Master.M_Cave_Landscape_Master","0","35","2","1","160.707199","67","437"
"/Game/ModularBuildingSet/materials/Metal/metal_trim___default.metal_trim___default","0","23","1","1","0.000000","0","112"
"/Game/ModularBuildingSet/materials/Metal/metal_trim__roughness+color_pckr.metal_trim__roughness+color_pckr","0","23","1","1","26.877125","0","137"
"/Game/ModularBuildingSet/materials/Metal/metal_trim_clean/metal_trim_clean___default.metal_trim_clean___default","0","23","1","1","17.038618","0","117"
"/Game/missiontominerva/Materials/Master/KB3D_Master_Transparency.KB3D_Master_Transparency","0","22","1","1","94.322166","0","105"
"/Game/MilitaryWeapSilver/FX/Materials/M_Shockwave_Refraction_01.M_Shockwave_Refraction_01","0","15","1","1","31.674717","0","88"
"/Game/MilitaryWeapSilver/FX/Materials/M_RockMesh_01.M_RockMesh_01","0","26","3","1","24.050943","0","160"
"/Game/StarterBundle/UE4_Assets/Environment_A/Materials/M_Cave_Landscape_Master.M_Cave_Landscape_Master","0","35","1","1","42.044960","0","167"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Light_muck/lite_muck03.lite_muck03","0","21","1","1","34.894463","0","117"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Light_muck/lite_muck02.lite_muck02","0","21","3","1","21.447884","0","148"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Light_muck/lite_muck01.lite_muck01","0","21","1","1","21.180384","0","118"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Light_muck/dripping_a04.dripping_a04","0","21","1","1","0.000000","0","117"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Light_muck/dripping_a03.dripping_a03","0","21","2","1","0.000000","0","150"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Light_muck/dripping_a02.dripping_a02","0","21","1","1","0.000000","0","118"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Light_muck/dripping_a01.dripping_a01","0","21","2","1","21.608126","0","67"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Dark_muck/dripping_a04.dripping_a04","0","21","6","1","16.989897","0","83"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Dark_muck/dripping_a03.dripping_a03","0","21","5","1","20.562243","0","83"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Dark_muck/dripping_a02.dripping_a02","0","21","14","1","20.068989","0","92"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Dark_muck/dark_muck03.dark_muck03","0","21","6","1","0.000000","0","93"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Dark_muck/dark_muck02.dark_muck02","0","21","5","1","0.000000","0","99"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Dark_muck/dark_muck01.dark_muck01","0","21","12","1","0.000000","0","88"
"/Game/missiontominerva/Materials/Master/KB3D_Master_Standard.KB3D_Master_Standard","0","14","5","1","12.098437","0","53"
"/Game/MilitaryWeapSilver/FX/Materials/M_RockSmall_01.M_RockSmall_01","0","9","1","1","0.000000","0","39"
"/Game/MilitaryWeapSilver/FX/Materials/M_Pistol_Streaks_01.M_Pistol_Streaks_01","0","9","1","1","0.000000","0","27"
"/Game/MilitaryWeapSilver/FX/Materials/M_Pistol_MuzzleFlash_4x1_A.M_Pistol_MuzzleFlash_4x1_A","0","9","1","1","0.000000","0","39"
"/Game/missiontominerva/Materials/Master/KB3D_Master_Masked.KB3D_Master_Masked","0","29","2","1","28.328449","0","141"
"/Game/MilitaryWeapSilver/FX/Materials/M_LightRay_01.M_LightRay_01","0","9","1","1","6.446722","0","24"
"/Game/MilitaryWeapSilver/FX/Materials/M_Knife_RibbonTrail_01.M_Knife_RibbonTrail_01","0","14","3","1","13.929185","0","43"
"","0","1","0","1","0.000000","2","0"
"/Game/StarterBundle/UE4_Assets/Environment_B/Materials/M_IceChunks_01.M_IceChunks_01","0","35","6","1","37.420120","0","267"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","0","0","69","3","0.000000","0","23"
"/Bridge/MSPresets/M_MS_SurfaceBlend_Material/M_MS_SurfaceBlend_Material.M_MS_SurfaceBlend_Material","0","0","14","1","0.000000","0","0"
"/Bridge/MSPresets/M_MS_Glass_Material/M_MS_Glass_Material.M_MS_Glass_Material","0","0","62","2","0.000000","0","31"
"/Bridge/MSPresets/M_MS_ImperfectionDecal_Material_VT/M_MS_ImperfectionDecal_Material_VT.M_MS_ImperfectionDecal_Material_VT","0","0","21","1","0.000000","0","21"
"/Bridge/MSPresets/M_MS_ImperfectionDecal_Material/M_MS_ImperfectionDecal_Material.M_MS_ImperfectionDecal_Material","0","0","21","1","0.000000","0","21"
"/Bridge/MSPresets/M_MS_Decal_Material_VT/M_MS_Decal_Material_VT.M_MS_Decal_Material_VT","0","0","21","1","0.000000","0","21"
"/Bridge/MSPresets/M_MS_Decal_Material/M_MS_Decal_Material.M_MS_Decal_Material","0","0","21","1","0.000000","0","21"
"/Interchange/gltf/M_Unlit.M_Unlit","0","0","66","6","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","0","62","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","0","88","1","0.000000","0","0"
"/Game/Sci_FI_Valley_Village/Materials/Master/M_rock_master.M_rock_master","0","174","31","1","243.621078","0","2838"
"/Game/Sci_FI_Valley_Village/Materials/Master/M_Master_kit_detail_OP.M_Master_kit_detail_OP","0","398","38","2","416.224304","0","3052"
"/Game/Sci_FI_Valley_Village/Materials/Master/M_Master_kit_detail.M_Master_kit_detail","0","224","25","2","295.908264","0","1463"
"/Game/Sci_FI_Valley_Village/Materials/Master/M_Master_kit_POM_ground.M_Master_kit_POM_ground","0","149","86","1","173.693085","149","1936"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","0","0","140","6","0.000000","0","0"
"/Interchange/gltf/M_Sheen.M_Sheen","0","0","140","6","0.000000","0","0"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","0","0","140","6","0.000000","0","0"
"/Interchange/gltf/M_Default.M_Default","0","0","140","6","0.000000","0","0"
"/Interchange/gltf/M_Transmission.M_Transmission","0","0","50","2","0.000000","0","0"
"/Game/StarterBundle/UE4_Assets/Environment_B/Materials/M_BigSnow.M_BigSnow","0","23","23","1","26.550266","0","23"
"/Game/Sci_FI_Valley_Village/Landscape/M_Landscape_master_U3.M_Landscape_master_U3","0","492","329","8","800.586426","559","2265"
"/Game/StarterBundle/ModularSci_Int/Materials/M_SolidC.M_SolidC","49","23","2","1","134.047775","0","101"
"/Game/StarterBundle/ModularSci_Int/Materials/M_Glass.M_Glass","49","35","1","1","46.380878","0","343"
"/Game/StarterBundle/ModularSci_Comm/Materials/M_Base_SolidLight.M_Base_SolidLight","49","3","3","1","2.260060","0","4"
"/Game/StarterBundle/ModularScifiProps/Materials/M_FrostedGlass_Base.M_FrostedGlass_Base","49","33","1","1","38.720684","0","240"
"/Game/StarterBundle/ModularScifiProps/Materials/M_Reg_Glass.M_Reg_Glass","49","35","1","1","26.408812","0","228"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","49","0","8","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","49","0","4","1","0.000000","0","0"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","49","0","20","1","0.000000","0","0"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","49","0","31","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","49","0","3","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","49","0","3","1","0.000000","0","0"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","49","0","8","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","49","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","49","0","4","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","49","0","9","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","49","0","16","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","49","0","3","1","0.000000","0","0"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","49","0","26","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","49","0","14","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","49","0","3","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","49","0","3","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","49","0","44","1","0.000000","0","0"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Arrows.M_LightStage_Arrows","49","0","4","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/m_flare_01.m_flare_01","49","0","12","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Glass.M_Glass","49","0","33","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Basic_Wall.M_Basic_Wall","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Basic_Floor.M_Basic_Floor","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_AssetPlatform.M_AssetPlatform","49","0","23","1","0.000000","0","0"
"/Game/StarterBundle/ModularScifiHallways/Materials/M_Glass.M_Glass","49","35","1","1","0.000000","0","343"
"/Game/ModularBuildingSet/materials/black_interior.black_interior","49","23","3","1","12.244645","0","67"
"/Game/MilitaryWeapSilver/FX/Materials/M_Tracer_A.M_Tracer_A","49","10","4","1","4.394855","0","28"
"/Game/LevelPrototyping/Materials/M_Solid.M_Solid","49","0","26","1","0.000000","0","0"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","49","0","4","1","0.000000","0","0"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","49","0","82","1","0.000000","0","0"
"/Engine/MapTemplates/Materials/BasicAsset03.BasicAsset03","49","0","23","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_GreyBall.M_GreyBall","49","0","35","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoat.M_ClearCoat","49","0","23","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ChromeBall.M_ChromeBall","49","0","35","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoatBlack.M_ClearCoatBlack","49","0","23","1","0.000000","0","0"
"/Engine/TemplateResources/M_Template_Master.M_Template_Master","49","0","35","1","0.000000","0","0"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","49","0","9","1","0.000000","0","0"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","49","0","54","2","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","49","0","50","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","49","0","50","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","49","0","50","1","0.000000","0","0"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","49","0","28","1","0.000000","0","0"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","49","0","5","1","0.000000","0","0"
"/ControlRig/M_Manip.M_Manip","49","0","9","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Metal/metal_shutters.metal_shutters","49","23","2","1","16.626181","0","296"
"/Game/ModularBuildingSet/materials/Lights/window_lgt_default.window_lgt_default","49","23","1","1","26.198051","0","295"
"/Game/ModularBuildingSet/materials/Lights/interior_lights.interior_lights","49","33","1","1","203.407272","0","593"
"/Game/ModularBuildingSet/materials/Glass/Glass_Opaque.Glass_Opaque","49","23","1","1","16.529190","0","278"
"/Game/ModularBuildingSet/materials/Glass/Glass2.Glass2","49","35","1","1","37.915817","0","664"
"/Game/ModularBuildingSet/materials/Glass/Glass.Glass","49","35","1","1","0.000000","0","664"
"/Game/ModularBuildingSet/materials/Bricks_Tiles/tile_trim_clean/tile_trim_clean___default.tile_trim_clean___default","49","23","1","1","145.746887","0","286"
"/Game/ModularBuildingSet/materials/Bricks_Tiles/tile_trim_clean/tile_trim_clean__color_pckr.tile_trim_clean__color_pckr","49","23","1","1","32.236603","0","280"
"/Game/ModularBuildingSet/materials/Bricks_Tiles/tile_trim___default.tile_trim___default","49","23","1","1","25.444904","0","285"
"/Game/ModularBuildingSet/materials/Bricks_Tiles/tile_trim__color_pckr.tile_trim__color_pckr","49","23","1","1","30.418749","0","298"
"/Game/ModularBuildingSet/materials/Cloth/cloth_awning_intact__default.cloth_awning_intact__default","49","44","1","1","49.151653","0","1018"
"/Game/ModularBuildingSet/materials/Bricks_Tiles/brick_wall_red.brick_wall_red","49","23","1","1","0.000000","0","285"
"/Game/ModularBuildingSet/materials/Bricks_Tiles/brick_wall_orange.brick_wall_orange","49","23","1","1","0.000000","0","285"
"/Game/ModularBuildingSet/materials/Bricks_Tiles/brick_wall_grey.brick_wall_grey","49","23","1","1","17.696835","0","195"
"/Game/ModularBuildingSet/materials/Bricks_Tiles/brick_wall_dark_red.brick_wall_dark_red","49","23","1","1","0.000000","0","285"
"/Game/ModularBuildingSet/materials/Bricks_Tiles/brick_wall_beige.brick_wall_beige","49","23","2","1","0.000000","0","296"
"/Game/ModularBuildingSet/materials/Bricks_Tiles/bricks_red_concrete_trim.bricks_red_concrete_trim","49","23","2","1","0.000000","0","296"
"/Game/ModularBuildingSet/materials/Decals_Signs/x_alpha_yellow.x_alpha_yellow","49","23","1","1","23.813858","0","298"
"/Game/ModularBuildingSet/materials/Decals_Signs/t_alpha_yellow.t_alpha_yellow","49","44","1","1","26.754738","0","262"
"/Game/ModularBuildingSet/materials/Decals_Signs/stickers_decals.stickers_decals","49","44","1","1","24.786470","0","297"
"/Game/ModularBuildingSet/materials/Decals_Signs/store_signs.store_signs","49","23","2","1","0.000000","0","296"
"/Game/ModularBuildingSet/materials/Ground_Rubble/trash_pile.trash_pile","49","23","1","1","16.516972","0","107"
"/Game/ModularBuildingSet/materials/Ground_Rubble/dirt_pebble_pile_dark.dirt_pebble_pile_dark","49","44","1","1","32.450520","0","423"
"/Game/ModularBuildingSet/materials/Ground_Rubble/dirt_pebble_pile.dirt_pebble_pile","49","44","1","1","32.011604","0","406"
"/Game/ModularBuildingSet/materials/Ground_Rubble/Road.Road","49","23","1","1","14.880436","0","147"
"/Game/ModularBuildingSet/materials/Ground_Rubble/ground_gravel_dirt_dark.ground_gravel_dirt_dark","49","23","1","1","15.630242","0","128"
"/Game/ModularBuildingSet/materials/Ground_Rubble/ground_gravel_dirt.ground_gravel_dirt","49","23","1","1","15.828466","0","119"
"/Game/ModularBuildingSet/materials/Glass/Glass_Opaq_Cracked.Glass_Opaq_Cracked","49","23","1","1","15.287029","0","230"
"/Game/ModularBuildingSet/materials/Glass/Glass_Cracked.Glass_Cracked","49","35","1","1","48.394588","0","348"
"/Game/ModularBuildingSet/materials/Glass/Glass_Shards.Glass_Shards","49","35","1","1","33.353600","0","216"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Rust/decal_rust_dripping_a01.decal_rust_dripping_a01","49","21","1","1","13.503785","0","143"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Rust/decal_rust_dripping_a04.decal_rust_dripping_a04","49","21","1","1","20.199383","0","96"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Rust/decal_rust_dripping_a03.decal_rust_dripping_a03","49","21","1","1","14.913513","0","165"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Rust/decal_rust_dripping_a02.decal_rust_dripping_a02","49","21","1","1","18.452234","0","136"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Rust/decal_rust_dripping_b04.decal_rust_dripping_b04","49","21","1","1","0.000000","0","96"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Rust/decal_rust_dripping_b03.decal_rust_dripping_b03","49","21","1","1","0.000000","0","165"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Rust/decal_rust_dripping_b02.decal_rust_dripping_b02","49","21","1","1","0.000000","0","136"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Rust/decal_rust_dripping_b01.decal_rust_dripping_b01","49","21","1","1","14.514165","0","143"
"/Game/ModularBuildingSet/materials/Decals_Grunge/bird_poop.bird_poop","49","21","1","1","0.000000","0","143"
"/Game/ModularBuildingSet/materials/Concrete/concrete_trim_CLR_PKR.concrete_trim_CLR_PKR","49","23","1","1","15.319245","0","179"
"/Game/ModularBuildingSet/materials/Concrete/concrete_trim.concrete_trim","49","23","1","1","0.000000","0","285"
"/Game/ModularBuildingSet/materials/Cloth/cloth_awning_torn__default.cloth_awning_torn__default","49","44","1","1","0.000000","0","1018"
"/Game/StarterBundle/ModularScifiProps/Materials/M_Screen_Parent.M_Screen_Parent","49","23","1","1","13.934654","0","173"
"/Game/StarterBundle/ModularScifiProps/Materials/M_SolidLight_Parent.M_SolidLight_Parent","49","23","1","1","16.376171","0","234"
"/Game/StarterBundle/ModularScifiProps/Materials/M_UI_Parent.M_UI_Parent","49","5","1","1","3.167920","0","15"
"/Game/StarterBundle/ModularScifiProps/Materials/M_UIScreen_Parent.M_UIScreen_Parent","49","14","4","2","10.243114","0","63"
"/Game/StarterBundle/ModularScifiProps/Materials/M_Glass_Base2.M_Glass_Base2","49","35","1","1","36.378315","0","338"
"/Game/StarterBundle/ModularSciFiMats/Materials/Decals/M_Decal_Base.M_Decal_Base","49","21","1","1","16.500278","0","157"
"/Game/StarterBundle/ModularScifiHallways/Materials/M_Base_Wires_B.M_Base_Wires_B","49","23","1","1","16.611170","0","181"
"/Game/StarterBundle/ModularScifiHallways/Materials/M_Base_Wires.M_Base_Wires","49","23","1","1","13.826682","0","228"
"/Game/StarterBundle/ModularScifiHallways/Materials/M_Lights_Base.M_Lights_Base","49","23","1","1","21.206299","0","175"
"/Game/StarterBundle/ModularScifiHallways/Materials/M_GlassLight.M_GlassLight","49","35","1","1","37.840782","0","345"
"/Game/StarterBundle/ModularScifiHallways/Materials/M_EnergyEmissive.M_EnergyEmissive","49","4","1","1","3.160467","0","10"
"/Game/StarterBundle/ModularScifiHallways/Materials/M_UI_Parent.M_UI_Parent","49","5","1","1","2.904083","0","19"
"/Game/StarterBundle/ModularScifiHallways/Materials/M_CustomerMessage.M_CustomerMessage","49","23","1","1","23.771166","0","212"
"/Game/Sci_FI_Valley_Village/Materials/Master/M_water.M_water","49","24","1","1","86.747932","0","176"
"/Game/Sci_FI_Valley_Village/Materials/Master/M_glass.M_glass","49","33","1","1","139.984818","0","278"
"/Game/Sci_FI_Valley_Village/Materials/Master_Decal/M_decal.M_decal","49","30","1","1","22.476553","0","295"
"/Game/Sci_FI_Valley_Village/Materials/Master_Decal/M_decal_color.M_decal_color","49","23","1","1","17.962767","0","138"
"/Game/StarterBundle/UE4_Assets/Effects/Materials/Snow/M_SnowFlake_VelocityLerp_AA.M_SnowFlake_VelocityLerp_AA","49","54","1","1","37.968868","0","578"
"/Game/StarterBundle/UE4_Assets/Effects/Materials/Snow/M_SnowFlake_VelocityLerp.M_SnowFlake_VelocityLerp","49","54","1","1","0.000000","0","578"
"/Game/StarterBundle/UE4_Assets/Effects/Materials/Snow/M_Snow_Blowing_unLit.M_Snow_Blowing_unLit","49","9","1","1","5.485164","0","29"
"/Game/StarterBundle/UE4_Assets/Effects/Materials/Snow/M_Snow_Blowing_Lit.M_Snow_Blowing_Lit","49","54","1","1","55.572098","0","667"
"/Game/ModularBuildingSet/materials/Bricks_Tiles/bricks_red.bricks_red","49","23","2","1","0.000000","0","296"
"/Game/ModularBuildingSet/materials/Metal/metal_trim___default.metal_trim___default","49","23","1","1","0.000000","0","285"
"/Game/missiontominerva/Materials/Master/KB3D_Master_Transparency.KB3D_Master_Transparency","49","22","2","1","25.806162","0","219"
"/Game/ModularBuildingSet/materials/Metal/metal_trim__roughness+color_pckr.metal_trim__roughness+color_pckr","49","23","1","1","15.971176","0","139"
"/Game/ModularBuildingSet/materials/Metal/metal_trim_clean/metal_trim_clean___default.metal_trim_clean___default","49","23","1","1","37.155170","0","191"
"/Game/missiontominerva/Materials/Master/KB3D_Master_Standard.KB3D_Master_Standard","49","14","1","1","9.461430","0","85"
"/Game/missiontominerva/Materials/Master/KB3D_Master_Masked.KB3D_Master_Masked","49","31","2","1","18.911177","0","329"
"/Game/MilitaryWeapSilver/Weapons/Materials/M_WeaponMaster_01.M_WeaponMaster_01","49","35","1","1","36.847828","0","409"
"/Game/StarterBundle/NatureMaterials_Ice/Materials/M_IceBase.M_IceBase","49","35","3","1","171.834518","0","435"
"/Game/StarterBundle/ModularSci_Int/Materials/M_Light_Base.M_Light_Base","49","23","1","1","0.000000","0","175"
"/Game/StarterBundle/ModularSci_Comm/Materials/Decals/Normals/M_Base_DecalNorm.M_Base_DecalNorm","49","23","1","1","18.373459","0","205"
"/Game/StarterBundle/ModularSci_Comm/Materials/Decals/M_Decal_Base.M_Decal_Base","49","21","1","1","0.000000","0","157"
"/Game/StarterBundle/ModularSci_Comm/Materials/M_Lights.M_Lights","49","5","1","1","2.734668","0","19"
"/Game/StarterBundle/ModularSci_Comm/Materials/M_Reg_Glass.M_Reg_Glass","49","35","1","1","36.011585","0","453"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","49","0","4","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Dust_Particle.M_Dust_Particle","49","0","72","1","0.000000","0","72"
"/Game/StarterContent/Materials/M_Brick_Hewn_Stone.M_Brick_Hewn_Stone","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Door.M_Door","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Lamp.M_Lamp","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Grass.M_Ground_Grass","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Frame.M_Frame","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Fire_SubUV.M_Fire_SubUV","49","0","9","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_explosion_subUV.M_explosion_subUV","49","0","9","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Moss.M_Ground_Moss","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Gravel.M_Ground_Gravel","49","0","23","1","0.000000","0","0"
